invoice_id,company_code,customer_id,customer_group,region,industry,invoice_amount,currency,payment_terms_days,days_since_invoice,dispute_flag,previous_late_payments,open_items_count,credit_score,dunning_level,has_purchase_order,invoice_channel,month,target_paid_late
INV0000221,1000,CUST0051,Mid-Market,DACH,Technology,21776.88,USD,30,48,0,2,6,741,1,0,EDI,4,0
INV0000222,1100,CUST0055,Mid-Market,APJ,Retail,9306.83,EUR,30,39,1,2,5,758,0,1,Portal,2,0
INV0000223,2000,CUST0123,Mid-Market,DACH,Utilities,7333.17,EUR,45,65,0,2,6,850,1,1,Email,7,0
INV0000224,3000,CUST0046,SMB,EMEA,Manufacturing,30539.66,USD,45,56,0,1,4,740,2,1,EDI,10,0
INV0000225,1000,CUST0068,Enterprise,APJ,Manufacturing,3819.97,EUR,45,4,1,2,5,701,0,1,EDI,7,1
INV0000226,3000,CUST0129,Mid-Market,EMEA,Utilities,4519.83,GBP,30,28,1,4,6,645,0,1,Email,10,1
INV0000227,1000,CUST0108,SMB,DACH,Manufacturing,4179.56,USD,30,101,0,1,6,703,1,1,Portal,12,1
INV0000228,1100,CUST0119,Mid-Market,DACH,Manufacturing,21396.36,EUR,30,56,0,1,8,767,1,1,EDI,12,0
INV0000229,2000,CUST0001,SMB,Americas,Technology,4241.37,USD,30,114,1,0,1,589,0,1,Email,4,0
INV0000230,1000,CUST0082,Mid-Market,DACH,Technology,2141.6,GBP,30,30,0,1,2,774,0,1,EDI,3,0
INV0000231,1000,CUST0086,Mid-Market,Americas,Manufacturing,7840.51,EUR,45,117,0,1,3,648,1,1,Portal,6,0
INV0000232,1100,CUST0114,Public Sector,EMEA,Retail,1795.3,USD,30,97,0,2,5,663,0,1,Email,1,0
INV0000233,3000,CUST0028,Mid-Market,EMEA,Retail,7406.74,EUR,14,44,1,0,3,719,1,1,EDI,6,1
INV0000234,1100,CUST0029,Enterprise,DACH,Retail,6532.42,EUR,45,74,0,3,2,640,0,0,Portal,9,1
INV0000235,3000,CUST0138,Public Sector,Americas,Manufacturing,3467.29,USD,14,119,0,2,5,714,0,1,Portal,3,0
INV0000236,2000,CUST0122,SMB,EMEA,Healthcare,7662.57,EUR,90,76,0,4,8,594,1,1,Email,10,1
INV0000237,1100,CUST0147,SMB,Americas,Technology,886.98,EUR,30,112,0,2,2,746,0,1,Email,11,0
INV0000238,2000,CUST0049,Enterprise,EMEA,Utilities,5019.62,EUR,14,14,0,5,3,695,0,1,Portal,5,0
INV0000239,1000,CUST0180,Enterprise,DACH,Manufacturing,2602.16,USD,60,20,0,0,6,680,0,1,Portal,4,0
INV0000240,1000,CUST0050,SMB,EMEA,Healthcare,85423.52,USD,45,1,0,1,5,701,1,1,Portal,12,0
INV0000241,2000,CUST0118,Enterprise,EMEA,Utilities,4982.15,EUR,60,40,0,2,5,678,0,0,Paper,10,0
INV0000242,2000,CUST0030,Enterprise,EMEA,Technology,2261.51,EUR,30,95,1,0,4,713,1,1,Email,10,1
INV0000243,1000,CUST0166,SMB,Americas,Healthcare,995.04,CHF,30,116,0,1,3,664,3,1,Email,5,1
INV0000244,1100,CUST0060,Mid-Market,APJ,Technology,16658.51,EUR,45,66,0,2,6,658,0,1,Paper,5,0
INV0000245,2000,CUST0145,Enterprise,Americas,Technology,2929.14,EUR,30,51,0,1,4,547,0,1,EDI,9,0
INV0000246,3000,CUST0060,Enterprise,EMEA,Utilities,1842.87,EUR,45,112,0,2,4,782,0,1,Portal,9,0
INV0000247,2000,CUST0143,Mid-Market,EMEA,Technology,6021.64,USD,30,71,0,2,3,593,0,0,Paper,3,0
INV0000248,1100,CUST0082,SMB,Americas,Technology,8368.29,EUR,30,65,0,0,4,801,0,1,Email,1,0
INV0000249,1000,CUST0012,SMB,DACH,Utilities,8230.9,GBP,30,11,0,1,4,662,0,1,EDI,1,1
INV0000250,1100,CUST0035,Enterprise,Americas,Technology,4318.82,USD,60,26,0,0,4,771,0,1,Portal,5,0
INV0000251,2000,CUST0124,Enterprise,APJ,Manufacturing,4999.78,EUR,30,84,0,1,8,758,1,0,EDI,6,0
INV0000252,3000,CUST0035,Mid-Market,DACH,Healthcare,5397.22,USD,90,84,0,3,7,752,1,1,Email,3,1
INV0000253,1100,CUST0050,Mid-Market,APJ,Healthcare,6022.25,EUR,30,60,1,2,4,683,1,1,Portal,1,1
INV0000254,1000,CUST0098,Mid-Market,Americas,Retail,6608.62,EUR,30,85,0,1,5,590,0,0,Portal,4,0
INV0000255,1000,CUST0046,Public Sector,EMEA,Healthcare,13348.71,USD,30,83,1,3,6,666,0,1,Email,11,0
INV0000256,2000,CUST0024,Mid-Market,APJ,Manufacturing,4488.33,EUR,45,8,0,0,6,656,1,1,EDI,3,0
INV0000257,2000,CUST0113,Mid-Market,DACH,Retail,1794.28,GBP,60,101,0,2,5,672,1,1,Paper,8,0
INV0000258,1000,CUST0125,Public Sector,DACH,Utilities,3635.47,USD,30,84,0,1,7,588,0,0,Portal,9,1
INV0000259,1000,CUST0132,Enterprise,EMEA,Healthcare,9334.48,EUR,30,27,0,2,4,659,0,1,EDI,8,0
INV0000260,1100,CUST0170,Public Sector,EMEA,Healthcare,648.17,CHF,45,26,0,2,7,461,1,1,Email,10,0
INV0000261,1000,CUST0023,Mid-Market,EMEA,Healthcare,652.11,EUR,30,115,0,5,6,657,0,1,Paper,4,0
INV0000262,2000,CUST0077,Mid-Market,APJ,Manufacturing,11094.34,EUR,45,31,0,3,4,689,0,1,Paper,3,0
INV0000263,1000,CUST0043,Public Sector,DACH,Utilities,20871.27,EUR,45,4,0,3,5,621,0,1,Email,2,1
INV0000264,1000,CUST0163,Mid-Market,DACH,Retail,1120.51,CHF,30,4,0,3,4,660,0,1,EDI,6,0
INV0000265,3000,CUST0098,Mid-Market,Americas,Healthcare,4700.77,EUR,45,28,0,1,7,692,0,0,EDI,7,0
INV0000266,1000,CUST0018,Mid-Market,DACH,Utilities,2780.75,EUR,45,76,0,0,5,756,0,1,EDI,8,0
INV0000267,1000,CUST0125,SMB,Americas,Retail,3216.76,EUR,30,55,0,1,7,759,0,1,EDI,11,0
INV0000268,1000,CUST0008,Mid-Market,EMEA,Healthcare,5830.21,EUR,30,88,0,2,4,703,1,1,Email,2,1
INV0000269,1000,CUST0050,Enterprise,APJ,Manufacturing,1088.42,EUR,30,28,0,2,5,678,2,1,Portal,8,0
INV0000270,1000,CUST0130,SMB,Americas,Healthcare,1322.69,USD,60,28,0,2,4,707,0,1,EDI,5,0
INV0000271,1000,CUST0092,SMB,DACH,Technology,3083.09,GBP,45,49,0,1,6,815,0,0,Email,9,0
INV0000272,1000,CUST0137,Mid-Market,DACH,Manufacturing,3631.33,USD,30,96,0,2,6,718,0,1,Portal,3,1
INV0000273,1000,CUST0103,Enterprise,DACH,Healthcare,1296.92,EUR,30,61,0,1,3,700,2,1,Portal,1,0
INV0000274,1100,CUST0152,Mid-Market,APJ,Utilities,9692.72,EUR,14,92,0,0,3,760,0,0,Email,7,1
INV0000275,2000,CUST0102,Enterprise,Americas,Manufacturing,2728.65,EUR,14,12,0,1,6,684,2,1,Portal,4,0
INV0000276,1100,CUST0011,Enterprise,EMEA,Utilities,2716.48,EUR,30,50,0,3,5,616,1,1,Portal,11,0
INV0000277,1000,CUST0013,Mid-Market,DACH,Utilities,5691.86,USD,30,53,0,4,5,714,1,1,EDI,9,1
INV0000278,1100,CUST0140,Enterprise,APJ,Technology,3694.67,EUR,30,9,0,1,5,693,0,1,Portal,6,0
INV0000279,3000,CUST0007,Mid-Market,DACH,Utilities,10191.92,GBP,45,38,1,7,7,664,1,1,Portal,5,1
INV0000280,3000,CUST0068,SMB,Americas,Retail,1587.49,EUR,45,34,1,5,7,721,0,1,Email,9,1
INV0000281,1000,CUST0003,Mid-Market,Americas,Healthcare,975.3,USD,14,55,0,5,6,544,1,1,EDI,6,0
INV0000282,1000,CUST0055,Public Sector,DACH,Healthcare,3055.57,GBP,45,20,0,3,4,639,1,1,Portal,9,0
INV0000283,1000,CUST0108,Public Sector,EMEA,Technology,4506.37,USD,30,33,0,3,5,614,1,1,EDI,9,0
INV0000284,1000,CUST0032,SMB,DACH,Utilities,1149.64,GBP,30,116,0,3,4,622,1,1,Paper,12,0
INV0000285,1100,CUST0084,Public Sector,EMEA,Utilities,985.21,USD,90,18,0,2,3,668,3,0,Portal,4,1
INV0000286,1100,CUST0180,SMB,APJ,Healthcare,5122.58,USD,30,99,0,1,3,612,0,0,EDI,8,0
INV0000287,1000,CUST0013,Mid-Market,Americas,Technology,1908.99,EUR,14,66,0,0,7,806,0,1,Email,6,0
INV0000288,1000,CUST0012,SMB,Americas,Utilities,920.45,EUR,30,10,0,2,4,714,0,1,Email,3,1
INV0000289,1100,CUST0049,Enterprise,EMEA,Technology,11656.37,GBP,45,49,1,3,6,620,0,1,Email,3,1
INV0000290,1000,CUST0149,SMB,DACH,Healthcare,2178.99,EUR,30,62,0,2,5,549,0,1,Email,1,0
INV0000291,2000,CUST0074,Mid-Market,Americas,Manufacturing,14147.63,CHF,90,34,1,4,6,636,0,1,Email,4,1
INV0000292,1000,CUST0116,Enterprise,EMEA,Retail,4358.55,EUR,30,33,0,0,6,655,0,1,Paper,2,0
INV0000293,3000,CUST0007,Mid-Market,DACH,Utilities,5764.63,USD,14,86,0,2,5,632,0,1,Portal,3,1
INV0000294,1000,CUST0133,Public Sector,EMEA,Technology,3387.76,EUR,30,4,0,1,3,850,0,1,Portal,2,0
INV0000295,2000,CUST0013,Mid-Market,Americas,Technology,260.36,CHF,45,112,0,1,5,556,1,0,EDI,1,1
INV0000296,3000,CUST0129,Enterprise,Americas,Utilities,1282.25,EUR,30,39,0,1,5,684,0,1,Email,7,0
INV0000297,3000,CUST0027,Enterprise,DACH,Retail,3707.1,EUR,60,46,1,4,6,670,2,1,Paper,12,1
INV0000298,2000,CUST0155,Mid-Market,APJ,Retail,6204.1,GBP,60,16,0,2,9,661,0,1,EDI,6,0
INV0000299,2000,CUST0054,SMB,EMEA,Manufacturing,646.03,EUR,30,106,0,1,6,535,0,1,Portal,7,0
INV0000300,2000,CUST0034,SMB,DACH,Retail,3998.67,EUR,14,27,1,2,10,677,2,1,EDI,8,0
INV0000301,2000,CUST0061,Mid-Market,DACH,Technology,1301.96,GBP,30,97,0,3,4,694,2,1,Email,7,0
INV0000302,1000,CUST0001,Enterprise,Americas,Healthcare,5411.88,GBP,45,40,0,5,9,733,0,1,EDI,1,0
INV0000303,1100,CUST0030,Enterprise,EMEA,Retail,4144.88,EUR,45,4,0,1,3,716,0,1,Email,6,0
INV0000304,1100,CUST0108,Mid-Market,EMEA,Technology,9234.27,USD,30,50,0,2,4,771,2,1,Portal,10,0
INV0000305,3000,CUST0055,SMB,DACH,Retail,12967.01,EUR,90,63,0,3,6,527,2,1,EDI,3,1
INV0000306,1100,CUST0064,SMB,Americas,Utilities,6849.56,EUR,30,57,0,4,7,662,3,1,Email,2,1
INV0000307,1100,CUST0146,Mid-Market,Americas,Technology,10440.14,USD,60,119,0,1,2,850,0,1,Portal,8,0
INV0000308,2000,CUST0023,SMB,EMEA,Manufacturing,2928.19,EUR,60,63,0,0,8,760,0,1,Portal,9,0
INV0000309,1000,CUST0072,Mid-Market,APJ,Healthcare,81983.5,EUR,30,94,0,2,5,571,0,0,EDI,9,1
INV0000310,1000,CUST0034,SMB,DACH,Retail,1176.43,EUR,30,45,0,0,7,687,0,0,Portal,9,1
INV0000311,1100,CUST0087,Mid-Market,DACH,Utilities,2430.51,GBP,30,18,0,0,4,601,0,1,EDI,4,0
INV0000312,1100,CUST0060,SMB,EMEA,Retail,10899.0,USD,60,60,0,1,7,648,0,1,Portal,7,0
INV0000313,1000,CUST0009,Mid-Market,Americas,Utilities,9324.1,EUR,30,68,0,8,6,830,2,1,Portal,11,1
INV0000314,1000,CUST0013,Public Sector,DACH,Healthcare,7056.88,CHF,60,51,0,1,6,752,0,1,EDI,3,1
INV0000315,1000,CUST0154,Mid-Market,EMEA,Manufacturing,8596.28,GBP,30,92,0,3,1,566,0,1,Paper,9,0
INV0000316,1000,CUST0011,Enterprise,DACH,Healthcare,474.5,EUR,30,116,0,4,8,623,0,0,EDI,8,0
INV0000317,1000,CUST0141,Enterprise,EMEA,Healthcare,22443.66,CHF,60,10,0,2,5,680,3,1,Email,4,1
INV0000318,2000,CUST0165,Mid-Market,Americas,Technology,3414.94,EUR,30,9,0,3,5,660,2,0,Paper,12,1
INV0000319,1000,CUST0084,Mid-Market,APJ,Manufacturing,15649.42,EUR,45,33,0,4,8,703,0,1,Email,2,0
INV0000320,3000,CUST0057,Mid-Market,EMEA,Technology,500.09,EUR,30,71,0,1,4,622,1,1,Email,10,0
INV0000321,3000,CUST0140,SMB,Americas,Healthcare,5538.05,EUR,30,6,0,2,4,653,3,1,EDI,7,1
INV0000322,1100,CUST0177,Mid-Market,EMEA,Manufacturing,2340.97,USD,14,24,0,2,7,621,1,1,Portal,2,0
INV0000323,1000,CUST0022,SMB,DACH,Retail,7713.49,USD,30,50,0,2,3,652,0,1,Email,6,0
INV0000324,1100,CUST0174,SMB,DACH,Healthcare,5901.28,GBP,45,46,0,3,5,733,1,1,Email,4,1
INV0000325,2000,CUST0170,Mid-Market,APJ,Technology,6212.7,EUR,30,102,0,3,8,702,0,0,Portal,6,1
INV0000326,2000,CUST0026,Mid-Market,DACH,Utilities,1391.46,EUR,30,66,0,1,7,627,0,1,Email,10,0
INV0000327,2000,CUST0010,Enterprise,Americas,Retail,3984.56,EUR,30,105,0,2,4,765,0,1,Portal,8,0
INV0000328,1100,CUST0129,Mid-Market,DACH,Healthcare,3501.07,EUR,45,92,0,4,2,760,0,1,Email,3,0
INV0000329,2000,CUST0014,SMB,Americas,Technology,7115.82,CHF,60,50,0,1,3,680,1,0,Email,9,0
INV0000330,1000,CUST0109,Public Sector,DACH,Retail,11953.29,USD,45,118,0,5,3,661,0,1,Email,9,1
INV0000331,2000,CUST0012,SMB,APJ,Utilities,4954.24,USD,90,102,0,1,5,812,0,1,EDI,2,1
INV0000332,1000,CUST0125,Mid-Market,Americas,Healthcare,1107.68,USD,14,60,1,1,5,801,0,1,Email,12,1
INV0000333,2000,CUST0042,SMB,DACH,Technology,4736.05,EUR,14,103,0,0,5,566,1,0,Email,1,1
INV0000334,3000,CUST0018,SMB,Americas,Retail,65619.62,EUR,30,31,0,2,6,770,0,0,Email,4,0
INV0000335,1000,CUST0012,Mid-Market,Americas,Utilities,23820.59,EUR,30,25,1,1,8,809,1,0,Portal,4,0
INV0000336,2000,CUST0034,SMB,EMEA,Manufacturing,186.21,GBP,45,95,0,0,7,729,2,1,EDI,2,0
INV0000337,1000,CUST0098,Enterprise,DACH,Manufacturing,4521.1,EUR,60,95,0,1,9,645,1,0,Email,8,1
INV0000338,2000,CUST0014,Enterprise,Americas,Manufacturing,11256.78,EUR,30,27,0,4,4,654,0,1,Email,6,0
INV0000339,1000,CUST0145,Enterprise,Americas,Healthcare,3493.14,USD,60,91,1,2,3,808,0,1,Email,10,1
INV0000340,3000,CUST0109,Enterprise,EMEA,Manufacturing,2609.48,EUR,14,61,0,0,4,743,0,0,Portal,4,0
INV0000341,1000,CUST0054,SMB,APJ,Healthcare,3196.1,EUR,45,68,0,1,3,721,0,1,EDI,11,0
INV0000342,3000,CUST0178,Mid-Market,DACH,Manufacturing,7553.75,EUR,30,102,0,1,9,850,0,0,Email,7,0
INV0000343,2000,CUST0119,Mid-Market,DACH,Healthcare,1266.62,EUR,45,20,0,0,9,604,1,1,Paper,1,0
INV0000344,1100,CUST0121,Mid-Market,Americas,Healthcare,14737.1,EUR,30,49,0,2,6,673,1,0,EDI,4,0
INV0000345,2000,CUST0032,Mid-Market,DACH,Utilities,3988.65,GBP,60,35,0,3,5,694,0,1,EDI,5,1
INV0000346,2000,CUST0128,Mid-Market,DACH,Retail,1584.82,USD,60,67,0,4,3,664,3,1,Email,7,0
INV0000347,3000,CUST0101,Enterprise,EMEA,Manufacturing,13774.41,EUR,30,19,0,2,3,542,3,1,EDI,9,1
INV0000348,1000,CUST0178,SMB,DACH,Healthcare,835.15,USD,30,15,0,0,6,755,0,1,Portal,2,0
INV0000349,1100,CUST0087,Enterprise,DACH,Technology,2361.45,USD,45,84,0,1,9,624,3,1,Paper,10,1
INV0000350,1000,CUST0123,SMB,Americas,Utilities,2320.97,USD,45,7,0,2,6,622,0,1,Email,3,0
INV0000351,2000,CUST0062,Enterprise,EMEA,Manufacturing,40180.58,CHF,30,51,0,2,9,653,0,0,EDI,12,1
INV0000352,1000,CUST0008,SMB,Americas,Technology,2060.55,USD,45,119,0,0,5,663,1,0,Paper,5,0
INV0000353,1100,CUST0024,SMB,EMEA,Manufacturing,440.23,EUR,60,120,0,1,4,671,0,1,Email,12,0
INV0000354,1100,CUST0157,Enterprise,EMEA,Technology,2296.39,EUR,45,22,0,4,8,752,1,1,Paper,2,0
INV0000355,1100,CUST0133,Enterprise,DACH,Manufacturing,6824.87,EUR,30,112,0,3,4,768,1,1,Portal,3,0
INV0000356,1100,CUST0066,Public Sector,Americas,Healthcare,9636.26,EUR,60,41,0,0,5,661,0,1,Email,12,0
INV0000357,2000,CUST0126,Mid-Market,DACH,Healthcare,46182.98,CHF,30,24,0,1,7,635,0,1,Portal,3,0
INV0000358,2000,CUST0001,SMB,DACH,Manufacturing,18531.78,USD,30,61,0,0,4,670,0,0,Portal,4,0
INV0000359,1100,CUST0007,Enterprise,Americas,Technology,5152.92,EUR,90,59,0,1,6,613,0,1,Email,7,0
INV0000360,1100,CUST0092,Mid-Market,Americas,Technology,1659.07,CHF,30,45,0,3,5,678,0,1,Portal,3,0
INV0000361,3000,CUST0113,Mid-Market,Americas,Healthcare,23277.18,USD,30,52,0,3,6,609,1,1,Portal,5,1
INV0000362,1000,CUST0169,SMB,DACH,Technology,2872.7,EUR,45,12,0,3,3,840,2,0,Portal,9,0
INV0000363,1000,CUST0137,Mid-Market,DACH,Technology,2119.5,GBP,60,32,0,3,6,690,0,1,EDI,6,0
INV0000364,1000,CUST0047,SMB,EMEA,Utilities,2730.04,EUR,14,24,0,2,10,640,0,1,Paper,6,0
INV0000365,2000,CUST0147,SMB,Americas,Technology,1135.81,EUR,30,112,0,1,3,733,0,1,Email,9,0
INV0000366,1100,CUST0089,Enterprise,EMEA,Utilities,2596.0,EUR,14,60,0,2,3,588,0,1,Portal,12,0
INV0000367,2000,CUST0149,Mid-Market,DACH,Utilities,3311.76,CHF,30,66,0,5,6,627,0,1,Email,11,1
INV0000368,2000,CUST0032,Enterprise,DACH,Utilities,9110.56,EUR,30,53,0,1,2,712,0,1,Paper,1,0
INV0000369,1000,CUST0005,Mid-Market,EMEA,Utilities,2814.41,EUR,30,107,0,2,7,690,0,1,Portal,8,0
INV0000370,3000,CUST0011,SMB,Americas,Healthcare,1117.86,USD,60,96,0,0,8,759,1,1,Email,6,0
INV0000371,2000,CUST0179,Mid-Market,DACH,Technology,785.28,GBP,45,83,0,1,5,475,0,0,EDI,6,1
INV0000372,1000,CUST0015,Enterprise,DACH,Technology,5271.38,EUR,60,38,0,2,4,741,0,1,Paper,3,0
INV0000373,1000,CUST0170,SMB,DACH,Retail,4565.38,EUR,60,38,0,3,10,639,1,0,EDI,4,0
INV0000374,1000,CUST0131,SMB,DACH,Utilities,2363.67,CHF,60,113,0,0,2,592,1,1,Email,9,0
INV0000375,1000,CUST0027,Mid-Market,EMEA,Healthcare,2589.37,USD,45,112,0,1,2,551,0,1,Portal,12,0
INV0000376,1000,CUST0156,Mid-Market,DACH,Utilities,6360.81,EUR,30,34,0,4,9,638,2,1,Email,7,1
INV0000377,3000,CUST0026,Enterprise,Americas,Healthcare,18216.33,EUR,60,41,0,1,4,799,1,1,Portal,3,0
INV0000378,1100,CUST0026,SMB,Americas,Technology,1864.69,EUR,30,40,1,3,8,753,1,1,Portal,3,0
INV0000379,1100,CUST0104,Mid-Market,APJ,Retail,4644.08,USD,30,95,0,1,3,803,1,1,Paper,3,0
INV0000380,2000,CUST0052,Mid-Market,APJ,Utilities,11570.15,USD,30,114,0,4,2,671,1,1,EDI,7,0
INV0000381,1100,CUST0053,Enterprise,DACH,Healthcare,1872.59,USD,30,107,0,1,4,688,2,0,EDI,9,0
INV0000382,3000,CUST0036,SMB,DACH,Utilities,4161.31,EUR,30,101,0,1,3,562,0,0,Email,10,0
INV0000383,2000,CUST0110,SMB,EMEA,Technology,4064.74,USD,60,42,0,1,6,562,0,0,EDI,8,1
INV0000384,1100,CUST0005,Mid-Market,Americas,Technology,1067.57,EUR,30,39,0,3,8,669,1,1,EDI,12,0
INV0000385,1000,CUST0045,SMB,DACH,Manufacturing,5048.89,GBP,30,107,0,3,5,577,0,1,EDI,11,1
INV0000386,3000,CUST0100,SMB,EMEA,Manufacturing,4372.64,EUR,30,48,0,4,6,616,0,1,Portal,3,0
INV0000387,2000,CUST0088,Enterprise,DACH,Healthcare,7576.74,EUR,60,26,0,1,3,683,0,0,Email,11,0
INV0000388,3000,CUST0126,SMB,DACH,Retail,1216.54,EUR,30,102,0,3,5,775,0,1,Email,1,0
INV0000389,1000,CUST0039,Mid-Market,Americas,Manufacturing,4274.7,EUR,30,58,0,1,4,681,1,1,EDI,9,0
INV0000390,3000,CUST0117,Public Sector,Americas,Healthcare,18048.55,EUR,60,11,0,1,7,578,0,1,Portal,7,0
INV0000391,2000,CUST0137,Enterprise,EMEA,Healthcare,37472.96,USD,60,108,0,3,7,543,0,1,Portal,1,1
INV0000392,1000,CUST0070,Mid-Market,APJ,Manufacturing,16222.2,GBP,30,36,0,2,6,689,2,1,Email,4,0
INV0000393,1100,CUST0047,Mid-Market,DACH,Technology,1229.15,EUR,45,38,1,6,5,633,0,1,Portal,11,0
INV0000394,2000,CUST0100,Mid-Market,DACH,Technology,6792.71,EUR,30,64,0,2,7,689,2,1,Portal,9,1
INV0000395,1000,CUST0105,SMB,EMEA,Manufacturing,2547.06,EUR,60,33,0,2,3,665,0,0,Paper,7,0
INV0000396,1100,CUST0017,Mid-Market,Americas,Healthcare,5699.28,USD,45,100,0,2,8,675,0,1,EDI,10,0
INV0000397,2000,CUST0102,Enterprise,EMEA,Retail,1880.27,EUR,45,83,0,0,4,770,0,1,Paper,3,0
INV0000398,1000,CUST0028,Mid-Market,DACH,Utilities,699.84,EUR,30,68,0,3,5,759,1,1,EDI,3,0
INV0000399,1100,CUST0103,SMB,APJ,Manufacturing,2946.16,EUR,45,25,1,0,5,708,2,1,Portal,8,0
INV0000400,1100,CUST0168,SMB,DACH,Utilities,9033.84,EUR,30,59,0,3,5,613,0,1,EDI,6,0
INV0000401,1000,CUST0097,Mid-Market,EMEA,Manufacturing,5723.87,USD,30,33,0,0,7,639,3,1,Email,3,1
INV0000402,3000,CUST0138,Mid-Market,Americas,Healthcare,6458.13,EUR,45,116,0,4,5,737,0,1,Portal,1,0
INV0000403,2000,CUST0056,Enterprise,APJ,Healthcare,5309.05,EUR,60,96,1,3,9,778,0,1,Email,6,0
INV0000404,1000,CUST0167,SMB,Americas,Technology,6468.85,GBP,30,14,1,2,8,584,0,0,Email,9,0
INV0000405,3000,CUST0147,SMB,APJ,Retail,7376.0,EUR,60,64,0,1,3,795,1,1,EDI,5,1
INV0000406,3000,CUST0166,SMB,DACH,Manufacturing,3170.31,USD,30,94,0,1,6,622,0,0,EDI,7,1
INV0000407,1000,CUST0134,SMB,Americas,Retail,4614.85,EUR,45,63,0,1,5,730,0,1,Email,3,1
INV0000408,2000,CUST0117,Enterprise,Americas,Healthcare,26381.58,GBP,30,16,0,1,7,850,1,1,Portal,12,0
INV0000409,1000,CUST0095,SMB,EMEA,Healthcare,4910.51,USD,30,17,0,1,6,561,0,1,Email,10,0
INV0000410,3000,CUST0168,Enterprise,EMEA,Manufacturing,4423.52,EUR,60,88,0,2,3,718,1,1,Email,5,0
INV0000411,2000,CUST0153,Enterprise,APJ,Manufacturing,4712.76,GBP,14,63,0,1,4,656,0,1,Email,6,0
INV0000412,2000,CUST0076,Mid-Market,DACH,Technology,3365.04,EUR,60,66,0,1,9,714,0,1,Portal,8,0
INV0000413,1000,CUST0016,Mid-Market,EMEA,Technology,2678.14,EUR,30,33,0,3,2,634,0,1,Email,2,0
INV0000414,3000,CUST0001,Public Sector,APJ,Utilities,5266.45,USD,45,32,0,1,6,494,2,1,Email,7,0
INV0000415,1000,CUST0043,Mid-Market,APJ,Healthcare,2487.41,USD,30,49,0,2,3,623,0,1,Email,3,0
INV0000416,1000,CUST0012,SMB,APJ,Technology,3630.8,EUR,45,66,0,0,5,706,0,0,Paper,7,0
INV0000417,1000,CUST0039,SMB,APJ,Technology,1844.49,EUR,60,57,0,3,8,781,0,1,EDI,6,0
INV0000418,2000,CUST0020,SMB,DACH,Healthcare,4738.2,EUR,45,106,0,2,9,710,3,1,Email,6,0
INV0000419,1000,CUST0177,Public Sector,APJ,Technology,7811.91,USD,30,23,0,2,4,790,0,1,Portal,8,0
INV0000420,3000,CUST0018,Mid-Market,EMEA,Healthcare,3386.29,CHF,60,57,0,3,5,643,1,1,EDI,5,1
INV0000421,2000,CUST0113,Mid-Market,Americas,Manufacturing,513.48,EUR,45,29,0,0,5,637,0,1,Email,10,1
INV0000422,1000,CUST0064,Enterprise,EMEA,Utilities,7862.74,CHF,30,1,0,1,7,706,1,0,Portal,3,0
INV0000423,1000,CUST0032,Mid-Market,Americas,Utilities,4799.14,EUR,45,50,0,1,4,652,0,1,Paper,1,0
INV0000424,1000,CUST0127,SMB,EMEA,Technology,1490.86,USD,45,7,1,1,8,764,0,1,Email,9,0
INV0000425,2000,CUST0175,Mid-Market,Americas,Technology,9527.46,CHF,60,45,0,1,4,575,3,1,EDI,8,0
INV0000426,2000,CUST0143,Mid-Market,DACH,Technology,974.24,USD,30,76,0,3,6,745,0,1,Paper,9,0
INV0000427,1000,CUST0176,Enterprise,DACH,Utilities,12678.69,EUR,30,46,0,2,8,771,1,1,EDI,5,0
INV0000428,2000,CUST0107,Mid-Market,EMEA,Manufacturing,3982.9,EUR,90,82,1,3,1,707,3,1,Email,9,1
INV0000429,1000,CUST0122,SMB,DACH,Retail,390.6,EUR,45,36,0,0,5,748,0,1,Portal,1,0
INV0000430,2000,CUST0027,Mid-Market,Americas,Healthcare,5101.28,USD,30,49,0,1,5,631,2,0,Portal,12,1
INV0000431,3000,CUST0154,SMB,DACH,Healthcare,2761.41,CHF,90,106,0,2,4,618,0,0,Portal,11,1
INV0000432,2000,CUST0135,SMB,EMEA,Retail,2357.39,EUR,30,30,0,1,9,706,0,1,Email,4,1
INV0000433,2000,CUST0046,SMB,DACH,Manufacturing,1949.62,EUR,30,61,0,3,4,626,0,1,Email,4,0
INV0000434,2000,CUST0064,Mid-Market,DACH,Technology,3701.24,EUR,60,86,0,1,3,703,1,1,Paper,2,0
INV0000435,1000,CUST0110,SMB,Americas,Healthcare,2541.61,USD,45,44,0,2,7,703,0,0,Paper,12,1
INV0000436,1000,CUST0003,Enterprise,DACH,Healthcare,602.13,USD,90,37,0,1,6,675,0,1,EDI,1,0
INV0000437,1000,CUST0148,Mid-Market,DACH,Manufacturing,16085.46,EUR,45,84,0,2,4,701,1,1,EDI,10,1
INV0000438,1100,CUST0051,SMB,DACH,Manufacturing,3272.88,USD,30,9,0,1,5,728,0,0,EDI,2,0
INV0000439,2000,CUST0014,SMB,DACH,Retail,1961.51,EUR,30,32,0,2,8,672,0,1,Paper,12,1
INV0000440,2000,CUST0060,Enterprise,Americas,Technology,1293.56,USD,30,50,0,4,6,644,0,0,EDI,4,1
INV0000441,3000,CUST0151,SMB,DACH,Manufacturing,9502.11,EUR,60,27,0,3,5,742,0,0,Email,6,0
